,YEAR,SEMESTER,term,CatalogYear,Catalog_ID,program_name,program_code,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
6050,2015.0,Fall,Fall2015,2015_2016,PY 0261,,,Biological Bases of Behavior,,,,,,
7667,2015.0,Fall,Fall2015,2015_2016,PY 0262,,,Sensation and Perception,,,,,,
6132,2015.0,Fall,Fall2015,2015_2016,PY 0272,,,Hormones and Behavior,,,,,,
6004,2016.0,Spring,Spring2016,2015_2016,PY 0281A,,,"Special Topics: Stereotyping, Prejudice, Culture",,,,,,
6005,2016.0,Spring,Spring2016,2015_2016,PY 0295,,,Supervised Research,,,,,,
6028,2015.0,Fall,Fall2015,2015_2016,PY 0322,,,Senior Seminar: Health Psychology,,,,,,
6113,2015.0,Fall,Fall2015,2015_2016,PY 0331,,,Abnormal Child Psychology Senior Seminar,,,,,,
5966,2016.0,Spring,Spring2016,2015_2016,PY 0332,,,Special Issues in Women's Mental Health,,,,,,
6084,2015.0,Fall,Fall2015,2015_2016,PY 0351,,,Senior Seminar: False Memories,,,,,,
6144,2016.0,Spring,Spring2016,2015_2016,PY 0361,,,Current Issues in Behavioral Neuroscience Senior Seminar,,,,,,
6026,2015.0,Fall,Fall2015,2015_2016,PY 0391,,,Internship in Applied Psychology,,,,,,
6036,2016.0,Spring,Spring2016,2015_2016,PY 0392,,,Internship in Applied Psychology,,,,,,
6003,2016.0,Spring,Spring2016,2015_2016,PY 0395,,,Independent Research,,,,,,
2192,2015.0,Fall,Fall2015,2015_2016,PY 0406,,,Organizational Development,,,,,,
2191,2015.0,Fall,Fall2015,2015_2016,PY 0420,,,Introduction to Industrial and Organizational Psychology,,,,,,
6152,2015.0,Fall,Fall2015,2015_2016,PY 0430,,,Issues in Professional Practice in School Psychology,,,,,,
7628,2015.0,Fall,Fall2015,2015_2016,PY 0433,,,Behavioral Statistics,,,,,,
7630,2015.0,Fall,Fall2015,2015_2016,PY 0435,,,Psychology of Personality,,,,,,
6199,2016.0,Spring,Spring2016,2015_2016,PY 0436,,,Psychopathology and Classification I,,,,,,
6194,2015.0,Fall,Fall2015,2015_2016,PY 0437,,,Psychopathology and Classification II,,,,,,
6188,2016.0,Spring,Spring2016,2015_2016,PY 0438,,,Treatment Models for School-Age Youth,,,,,,
6181,2015.0,Fall,Fall2015,2015_2016,PY 0446,,,Developmental Psychology I: Theory and Application in Professional Practice,,,,,,
6212,2016.0,Summer,Summer2016,2015_2016,PY 0449,,,Introduction to Clinical Child Neuropsychology,,,,,,
2190,2015.0,Fall,Fall2015,2015_2016,PY 0471,,,Effective Interviewing,,,,,,
8474,2016.0,Summer,Summer2016,2015_2016,PY 0475,,,Program Evaluation,,,,,,
2202,2016.0,Spring,Spring2016,2015_2016,PY 0480,,,Consulting Theory and Practice,,,,,,
2205,2016.0,Spring,Spring2016,2015_2016,PY 0485,,,Performance Coaching,,,,,,
7644,2016.0,Summer,Summer2016,2015_2016,PY 0501,,,Fundamentals of Survey Design,,,,,,
2132,2015.0,Fall,Fall2015,2015_2016,PY 0534,,,Theories of Learning,,,,,,
6161,2016.0,Spring,Spring2016,2015_2016,PY 0535,,,Collaborative Consultation,,,,,,
6187,2016.0,Spring,Spring2016,2015_2016,PY 0537,,,Psychoeducational Assessment I: Behavioral Approaches,,,,,,
6206,2015.0,Fall,Fall2015,2015_2016,PY 0538,,,Psychoeducational Assessment II: Standardized Approaches,,,,,,
6182,2015.0,Fall,Fall2015,2015_2016,PY 0540,,,Psychoeducational Assessment III: Clinical Approaches,,,,,,
6209,2016.0,Spring,Spring2016,2015_2016,PY 0544,,,Psychoeducational Assessment IV: Integrated Assessment,,,,,,
2189,2015.0,Fall,Fall2015,2015_2016,PY 0545,,,Designing and Developing Training Programs,,,,,,
6183,2015.0,Fall,Fall2015,2015_2016,PY 0548,,,Psychotherapeutic Techniques for School-Age Youth,,,,,,
7639,2016.0,Spring,Spring2016,2015_2016,PY 0571,,,Research in Psychology,,,,,,
6163,2016.0,Spring,Spring2016,2015_2016,PY 0576,,,Practicum I: Assessment and Group Process,,,,,,
6173,2016.0,Summer,Summer2016,2015_2016,PY 0577,,,Practicum II:  Counseling and Group Process,,,,,,
2204,2016.0,Spring,Spring2016,2015_2016,PY 0578,,,Field Work in Applied Psychology,,,,,,
6151,2015.0,Fall,Fall2015,2015_2016,PY 0598,,,Internship in School Psychology I,,,,,,
6162,2016.0,Spring,Spring2016,2015_2016,PY 0599,,,Internship in School Psychology II,,,,,,
5436,2015.0,Fall,Fall2015,2015_2016,QA 0400,,,Applied Business Statistics,,,,,,
5437,2015.0,Fall,Fall2015,2015_2016,QA 0500,,,Business Forecasting and Predictive Analytics,,,,,,
7194,2015.0,Fall,Fall2015,2015_2016,RLD 0503,,,Research and Evaluation in K-12 Multidisciplinary Contexts,,,,,,
7669,2016.0,Spring,Spring2016,2015_2016,RLD 0504,,,Research and Evaluation in K-12 Multicultural Contexts: Advanced Practicum,,,,,,
7197,2016.0,Spring,Spring2016,2015_2016,RLD 0529,,,Fundamentals of Reading and Language Development Part II,,,,,,
6783,2016.0,Spring,Spring2016,2015_2016,RLD 0530,,,Language and Reading Acquisition for English Language Learners and Students with Special Needs,,,,,,
8593,2016.0,Summer,Summer2016,2015_2016,RLD 0535,,,"Handwriting, Spelling, and Writing Instruction in the Reading and Language Arts Program",,,,,,
7192,2015.0,Fall,Fall2015,2015_2016,RLD 0550,,,Reading Different Types of Texts and Academic Language - Content Area Literacy,,,,,,
7196,2016.0,Spring,Spring2016,2015_2016,RLD 0560,,,Administration and Interpretation of Assessments and Evaluation in Reading and Language Arts,,,,,,
7201,2016.0,Summer,Summer2016,2015_2016,RLD 0565,,,Differential Diagnosis of Reading Disability Subtypes,,,,,,
7668,2015.0,Fall,Fall2015,2015_2016,RLD 0591,,,Practicum in Remedial Reading and Language Arts,,,,,,
7202,2016.0,Summer,Summer2016,2015_2016,RLD 0592,,,Practicum in Structured Literacy Interventions,,,,,,
6222,2015.0,Fall,Fall2015,2015_2016,RS 0101A,,,Exploring Religion: Religion and the Critical Mind,,,,,,
7705,2016.0,Spring,Spring2016,2015_2016,RS 0101B,,,Exploring Religion: Asian Religions,,,,,,
3574,2015.0,Fall,Fall2015,2015_2016,RS 0101C,,,"Exploring Religion: Common Questions, Traditional Response",,,,,,
6273,2015.0,Fall,Fall2015,2015_2016,RS 0101D,,,Exploring Religion: Religion in a Comparative Key,,,,,,
6307,2015.0,Fall,Fall2015,2015_2016,RS 0101E,,,"Exploring Religion: Peoples of the Book, Sacred Texts, and Their Communities",,,,,,
7690,2015.0,Fall,Fall2015,2015_2016,RS 0205,,,Women in the Bible,,,,,,
6332,2015.0,Fall,Fall2015,2015_2016,RS 0209,,,Jewish Interpretations of Scriptures,,,,,,
6340,2015.0,Fall,Fall2015,2015_2016,RS 0210,,,Introduction to Judaism,,,,,,
6345,2016.0,Spring,Spring2016,2015_2016,RS 0213,,,Jews and Judaism in America,,,,,,
6346,2016.0,Spring,Spring2016,2015_2016,RS 0215,,,Women in Judaism,,,,,,
6314,2016.0,Summer,Summer2016,2015_2016,RS 0221,,,Good News of the Gospels,,,,,,
6308,2015.0,Fall,Fall2015,2015_2016,RS 0222,,,Writings of John,,,,,,
6276,2015.0,Fall,Fall2015,2015_2016,RS 0230,,,Introduction to Catholicism,,,,,,
6226,2016.0,Spring,Spring2016,2015_2016,RS 0236,,,Christian Feminist Theology,,,,,,
3576,2015.0,Fall,Fall2015,2015_2016,RS 0240,,,The Medieval Church,,,,,,
3580,2016.0,Spring,Spring2016,2015_2016,RS 0241,,,Encountering God in Medieval Christian Thought,,,,,,
6362,2015.0,Fall,Fall2015,2015_2016,RS 0244,,,Finding God in All Things: The Spiritual Legacy of Ignatius of Loyola,,,,,,
7695,2015.0,Fall,Fall2015,2015_2016,RS 0245,,,The Reformation Era,,,,,,
8244,2016.0,Spring,Spring2016,2015_2016,RS 0252,,,Contemporary Moral Problems,,,,,,
6366,2015.0,Fall,Fall2015,2015_2016,RS 0257,,,Christian Spirituality,,,,,,
6239,2015.0,Fall,Fall2015,2015_2016,RS 0263,,,New Religious Movements in America,,,,,,
7701,2015.0,Fall,Fall2015,2015_2016,RS 0270,,,Introduction to Islam,,,,,,
6260,2016.0,Spring,Spring2016,2015_2016,RS 0275,,,Islam in America,,,,,,
6261,2016.0,Spring,Spring2016,2015_2016,RS 0276,,,Islamic Theology,,,,,,
7702,2015.0,Fall,Fall2015,2015_2016,RS 0289,,,Tantrism,,,,,,
6252,2015.0,Fall,Fall2015,2015_2016,RS 0379,,,"Islam, Race, Power",,,,,,
6373,2015.0,Fall,Fall2015,2015_2016,RU 0110,,,Elementary Russian I,,,,,,
6380,2016.0,Spring,Spring2016,2015_2016,RU 0111,,,Elementary Russian II,,,,,,
6374,2015.0,Fall,Fall2015,2015_2016,RU 0210,,,Intermediate Russian I,,,,,,
6381,2016.0,Spring,Spring2016,2015_2016,RU 0211,,,Intermediate Russian II,,,,,,
6810,2015.0,Fall,Fall2015,2015_2016,SA 0011,,,Foundation Sculpture: Specific Objects,,,,,,
6823,2015.0,Fall,Fall2015,2015_2016,SA 0012,,,Foundation: Drawing,,,,,,
6839,2015.0,Fall,Fall2015,2015_2016,SA 0013,,,Foundation:Figure Drawing,,,,,,
6800,2015.0,Fall,Fall2015,2015_2016,SA 0100,,,Experiments in Drawing,,,,,,
8330,2016.0,Spring,Spring2016,2015_2016,SA 0101,,,Introduction to Digital Tools in Art Making,,,,,,
6799,2015.0,Fall,Fall2015,2015_2016,SA 0105,,,Color Workshop,,,,,,
6840,2015.0,Fall,Fall2015,2015_2016,SA 0130,,,Painting I,,,,,,
6824,2015.0,Fall,Fall2015,2015_2016,SA 0131,,,"Printmaking: Monoprints, Etching, and Photographic Techniques",,,,,,
6811,2015.0,Fall,Fall2015,2015_2016,SA 0132,,,Sculpture I: Constructing Space and Environments,,,,,,
6857,2015.0,Fall,Fall2015,2015_2016,SA 0133,,,Photography I: Alternative Processes,,,,,,
6860,2016.0,Spring,Spring2016,2015_2016,SA 0134,,,Digital Photography,,,,,,
6830,2016.0,Spring,Spring2016,2015_2016,SA 0136,,,Investigation of Text and Image,,,,,,
6850,2016.0,Spring,Spring2016,2015_2016,SA 0139,,,Watercolor,,,,,,
6818,2016.0,Spring,Spring2016,2015_2016,SA 0232,,,Sculpture II,,,,,,
6848,2016.0,Spring,Spring2016,2015_2016,SA 0300,,,Seminar: Junior Project,,,,,,
6849,2016.0,Spring,Spring2016,2015_2016,SA 0301,,,Seminar: Senior Portfolio Exhibition,,,,,,
2138,2016.0,Spring,Spring2016,2015_2016,SE 0099,,,Comprehensive Examination in Special Education,,,,,,
8594,2016.0,Summer,Summer2016,2015_2016,SE 0400,,,Augmentative Alternative Communications and Assistive Technologies,,,,,,
2130,2015.0,Fall,Fall2015,2015_2016,SE 0405,,,Exceptional Learners in the Mainstream,,,,,,
6767,2016.0,Spring,Spring2016,2015_2016,SE 0411,,,Introduction to Individuals with Intellectual Disabilities,,,,,,
2133,2015.0,Fall,Fall2015,2015_2016,SE 0413,,,Theories of and Introduction to Learning Disabilities,,,,,,
2139,2016.0,Spring,Spring2016,2015_2016,SE 0417,,,Introduction to Children and Youth with Social and Emotional Disturbances,,,,,,
6777,2015.0,Fall,Fall2015,2015_2016,SE 0419,,,Special Learners in the bilingual/ESL Classroom,,,,,,
6776,2015.0,Fall,Fall2015,2015_2016,SE 0429,,,Fundamentals of Reading and Language Development Part I,,,,,,
8266,2016.0,Spring,Spring2016,2015_2016,SE 0432,,,Management Techniques in Special Education,,,,,,
6789,2015.0,Fall,Fall2015,2015_2016,SE 0436,,,Administration of Educational Tests,,,,,,
2140,2016.0,Spring,Spring2016,2015_2016,SE 0441,,,Parents and Families of Individuals with Disabilities,,,,,,
6755,2015.0,Fall,Fall2015,2015_2016,SE 0500,,,Autism Spectrum Disorders: Theories and Interventions,,,,,,
7198,2016.0,Spring,Spring2016,2015_2016,SE 0529,,,Fundamentals of Reading and Language Development Part II,,,,,,
6757,2015.0,Fall,Fall2015,2015_2016,SE 0534,,,Sklll Development for Individualized Education Plans,,,,,,
6766,2016.0,Spring,Spring2016,2015_2016,SE 0537,,,Curriculum and Methods for Students with Mild to Moderate Disabilities,,,,,,
2147,2016.0,Summer,Summer2016,2015_2016,SE 0550,,,Collaboration and Consultation for the Special Educator,,,,,,
6791,2015.0,Fall,Fall2015,2015_2016,SE 0561,,,Diagnostic Procedures in Special Education of Youth with Disabilities,,,,,,
6784,2016.0,Spring,Spring2016,2015_2016,SE 0591,,,Practica in Special Education,,,,,,
7765,2015.0,Fall,Fall2015,2015_2016,SE 0592,,,Practica in Special Education,,,,,,
6758,2015.0,Fall,Fall2015,2015_2016,SE 0593,,,Student Teaching in Special Education,,,,,,
2141,2016.0,Spring,Spring2016,2015_2016,SE 0599,,,Seminar in Special Education,,,,,,
6873,2015.0,Fall,Fall2015,2015_2016,SL 0419,,,Special Learners in the Bilingual/ESL Classroom,,,,,,
7784,2016.0,Summer,Summer2016,2015_2016,SL 0421,,,Linguistics for Lang Teachers,,,,,,
8518,2016.0,Summer,Summer2016,2015_2016,SL 0422,,,Teaching Grammar in Second Language Settings,,,,,,
6885,2015.0,Fall,Fall2015,2015_2016,SL 0423,,,Principles of Bilingualism,,,,,,
6898,2015.0,Fall,Fall2015,2015_2016,SL 0436,,,TESOL Methods and Materials Development,,,,,,
2003,2016.0,Spring,Spring2016,2015_2016,SL 0441,,,Teaching and Learning within Multicultural Contexts of Education,,,,,,
6900,2016.0,Spring,Spring2016,2015_2016,SL 0451,,,Infusing Content Language Instruction into TESOL/Bilingual Programs,,,,,,
7779,2015.0,Fall,Fall2015,2015_2016,SL 0453,,,Differentiated Instruction for English Language Learners,,,,,,
8270,2016.0,Summer,Summer2016,2015_2016,SL 0461,,,Reading and Writing in a Second Language,,,,,,
6889,2016.0,Spring,Spring2016,2015_2016,SL 0467,,,Language Acquisition,,,,,,
7781,2016.0,Spring,Spring2016,2015_2016,SL 0475,,,Sociolinguistics,,,,,,
6893,2016.0,Summer,Summer2016,2015_2016,SL 0477,,,Culture and Second Language Acquisition,,,,,,
6902,2016.0,Summer,Summer2016,2015_2016,SL 0522,,,Emergent Literacy in Bilingual Early Childhood Education,,,,,,
7786,2015.0,Fall,Fall2015,2015_2016,SL 0527,,,Testing and Assessment in TESOL and Bilingual Programs,,,,,,
8515,2016.0,Spring,Spring2016,2015_2016,SL 0528,,,Second Language Curriculum Development,,,,,,
6878,2016.0,Spring,Spring2016,2015_2016,SL 0582,,,TESOL/Bilingual Student Teaching and DSAP I Seminar,,,,,,
6884,2015.0,Fall,Fall2015,2015_2016,SL 0590,,,CAS Advanced Practicum,,,,,,
3306,2015.0,Fall,Fall2015,2015_2016,SO 0011,,,Introduction to Sociology,,,,,,
7341,2015.0,Fall,Fall2015,2015_2016,SO 0112,,,American Society,,,,,,
3302,2015.0,Fall,Fall2015,2015_2016,SO 0161,,,American Class Structure,,,,,,
6393,2016.0,Spring,Spring2016,2015_2016,SO 0162,,,"Race, Gender, and Ethnic Relations",,,,,,
7721,2016.0,Spring,Spring2016,2015_2016,SO 0166,,,"Feminism, Gender, and Everyday Life",,,,,,
3304,2015.0,Fall,Fall2015,2015_2016,SO 0171,,,Criminology,,,,,,
3319,2016.0,Spring,Spring2016,2015_2016,SO 0175,,,Sociology of Law,,,,,,
3305,2015.0,Fall,Fall2015,2015_2016,SO 0179,,,Death Penalty in America,,,,,,
3813,2016.0,Spring,Spring2016,2015_2016,SO 0185,,,Introduction to International Migration,,,,,,
6414,2016.0,Spring,Spring2016,2015_2016,SO 0190,,,Globalization,,,,,,
6420,2015.0,Fall,Fall2015,2015_2016,SO 0192,,,Social Work: An Introduction,,,,,,
6422,2016.0,Spring,Spring2016,2015_2016,SO 0193,,,History of Social Welfare,,,,,,
6395,2016.0,Spring,Spring2016,2015_2016,SO 0194,,,Sociology of Education,,,,,,
7343,2015.0,Fall,Fall2015,2015_2016,SO 0221,,,Statistics: Social and Political Data Analysis,,,,,,
7349,2016.0,Spring,Spring2016,2015_2016,SO 0222,,,Methods of Research Design,,,,,,
6405,2015.0,Fall,Fall2015,2015_2016,SO 0228,,,Classical Social Theory,,,,,,
6406,2015.0,Fall,Fall2015,2015_2016,SO 0229,,,Contemporary Social Theory,,,,,,
3327,2016.0,Summer,Summer2016,2015_2016,SO 0279,,,Criminal Justice System Seminar,,,,,,
7350,2016.0,Spring,Spring2016,2015_2016,SO 0390A,,,Special Topics: New York Public Library - Digital Social Science & History,,,,,,
6643,2015.0,Fall,Fall2015,2015_2016,SP 0110,,,Elementary Spanish I,,,,,,
6580,2015.0,Fall,Fall2015,2015_2016,SP 0111,,,Elementary Spanish II,,,,,,
6574,2016.0,Spring,Spring2016,2015_2016,SP 0210,,,Intermediate Spanish I,,,,,,
6594,2016.0,Spring,Spring2016,2015_2016,SP 0211,,,Intermediate Spanish II,,,,,,
6707,2015.0,Fall,Fall2015,2015_2016,SP 0220,,,Topics in Language and Culture,,,,,,
6567,2015.0,Fall,Fall2015,2015_2016,SP 0231B,,,Career-Oriented Spanish for Business,,,,,,
7611,2015.0,Fall,Fall2015,2015_2016,SP 0231N,,,Career-Oriented Spanish for Nursing and Health Studies,,,,,,
6610,2015.0,Fall,Fall2015,2015_2016,SP 0245,,,Analysis and Interpretation of Hispanic Literature,,,,,,
6738,2015.0,Fall,Fall2015,2015_2016,SP 0251,,,Spanish Civilization & Culture,,,,,,
6716,2016.0,Spring,Spring2016,2015_2016,SP 0253,,,Spanish-American Civilization,,,,,,
6568,2015.0,Fall,Fall2015,2015_2016,SP 0285,,,Intro to Spanish Linguistics,,,,,,
6742,2016.0,Spring,Spring2016,2015_2016,SP 0357,,,The Spanish Novel,,,,,,
7621,2016.0,Spring,Spring2016,2015_2016,SP 0360,,,Dictatorships and Revolutionary Movements in Contemporary Latin America,,,,,,
6573,2016.0,Spring,Spring2016,2015_2016,SP 0381,,,Coordinating Seminar,,,,,,
6432,2015.0,Fall,Fall2015,2015_2016,SW 0201,,,Software Engineering Methods,,,,,,
6430,2015.0,Fall,Fall2015,2015_2016,SW 0202,,,Software Design Methods,,,,,,
6456,2015.0,Fall,Fall2015,2015_2016,SW 0204,,,Software Project Management,,,,,,
6450,2016.0,Spring,Spring2016,2015_2016,SW 0205,,,Software Testing and Maintenance,,,,,,
6435,2015.0,Fall,Fall2015,2015_2016,SW 0304,,,Web Development,,,,,,
6488,2015.0,Fall,Fall2015,2015_2016,SW 0305,,,Mobile Application Development,,,,,,
6512,2015.0,Fall,Fall2015,2015_2016,SW 0314,,,Network Concepts,,,,,,
6472,2015.0,Fall,Fall2015,2015_2016,SW 0355,,,Database Management Systems,,,,,,
6433,2015.0,Fall,Fall2015,2015_2016,SW 0400,,,Software Engineering Methods,,,,,,
6431,2015.0,Fall,Fall2015,2015_2016,SW 0401,,,Software Design Methods,,,,,,
6473,2015.0,Fall,Fall2015,2015_2016,SW 0402,,,Database Management Systems,,,,,,
6513,2015.0,Fall,Fall2015,2015_2016,SW 0404,,,Network Concepts,,,,,,
6434,2015.0,Fall,Fall2015,2015_2016,SW 0406,,,Web Client Side Development I,,,,,,
6455,2015.0,Fall,Fall2015,2015_2016,SW 0407,,,Java for Programmers,,,,,,
6521,2015.0,Fall,Fall2015,2015_2016,SW 0409,,,Advanced Programming in Java,,,,,,
6489,2015.0,Fall,Fall2015,2015_2016,SW 0416,,,Mobile Application Development,,,,,,
6451,2016.0,Spring,Spring2016,2015_2016,SW 0420,,,Software Testing and Maintenance,,,,,,
6457,2015.0,Fall,Fall2015,2015_2016,SW 0421,,,Software Project Management,,,,,,
6483,2016.0,Spring,Spring2016,2015_2016,SW 0427,,,Operating Systems and Programming,,,,,,
6505,2016.0,Spring,Spring2016,2015_2016,SW 0499,,,Algorithms,,,,,,
7725,2015.0,Fall,Fall2015,2015_2016,SW 0508,,,Data Warehouse Systems,,,,,,
6460,2016.0,Spring,Spring2016,2015_2016,SW 0512,,,Web Development II with ASP.net,,,,,,
6500,2015.0,Fall,Fall2015,2015_2016,SW 0516,,,PHP/MySQL,,,,,,
7731,2016.0,Spring,Spring2016,2015_2016,SW 0518,,,Data Mining and Business Intelligence,,,,,,
6538,2016.0,Spring,Spring2016,2015_2016,SW 0530,,,Introduction to Information Security,,,,,,
6498,2015.0,Fall,Fall2015,2015_2016,SW 0550,,,Capstone Professional Project I,,,,,,
6499,2015.0,Fall,Fall2015,2015_2016,SW 0551,,,Capstone Professional Project II,,,,,,
6515,2016.0,Spring,Spring2016,2015_2016,SW 0596,,,Network Routing and Switching,,,,,,
6536,2015.0,Fall,Fall2015,2015_2016,SW 0599,,,Information Security Measures and Countermeasures,,,,,,
6908,2015.0,Fall,Fall2015,2015_2016,TA 0011,,,Introduction to Theatre,,,,,,
359,2016.0,Spring,Spring2016,2015_2016,TA 0030,,,Acting I,,,,,,
7797,2016.0,Spring,Spring2016,2015_2016,TA 0094,,,Theatre Fairfield: Performance Practicum,,,,,,
6932,2016.0,Spring,Spring2016,2015_2016,TA 0095,,,Theatre Fairfield: Production Practicum,,,,,,
355,2015.0,Fall,Fall2015,2015_2016,TA 0110,,,World Theatre I,,,,,,
361,2016.0,Spring,Spring2016,2015_2016,TA 0120,,,American Drama,,,,,,
354,2015.0,Fall,Fall2015,2015_2016,TA 0123,,,American Women Playwrights,,,,,,
7800,2015.0,Fall,Fall2015,2015_2016,TA 0150,,,Stagecraft,,,,,,
6930,2016.0,Spring,Spring2016,2015_2016,TA 0155,,,Design I,,,,,,
6926,2015.0,Fall,Fall2015,2015_2016,TA 0158,,,Scene Painting,,,,,,
6915,2015.0,Fall,Fall2015,2015_2016,TA 0230,,,Acting II,,,,,,
6911,2016.0,Spring,Spring2016,2015_2016,TA 0253,,,Costume Design,,,,,,
6927,2015.0,Fall,Fall2015,2015_2016,TA 0310,,,Techniques and Theory of Production,,,,,,
6905,2015.0,Fall,Fall2015,2015_2016,TX 0502,,,Taxation Property Transactions,,,,,,
212,2015.0,Fall,Fall2015,2015_2016,TX 0510,,,Entity Taxation,,,,,,
7789,2015.0,Fall,Fall2015,2015_2016,TX 0530,,,Partnership Taxation,,,,,,
8296,2016.0,Winter,Winter2016,2015_2016,TX 0540,,,State and Local Taxation,,,,,,
229,2016.0,Spring,Spring2016,2015_2016,TX 0542,,,International Taxation,,,,,,
7792,2016.0,Spring,Spring2016,2015_2016,TX 0550,,,Tax Planning,,,,,,
2599,2016.0,Spring,Spring2016,2015_2016,WS 0301,,,"Women, Gender, and Sexuality Studies Capstone Seminar",,,,,,
